ticker,market,date,open,high,low,close,adj_close,volume,trading_value,data_source
KODEXKOSDAQ150,KR,2026-02-17,14138.75,14337.08,13969.09,14167.08,14167.08,3080000,43634606400,sample
KODEXKOSDAQ150,KR,2026-02-18,13933.71,14115.03,13766.51,13947.66,13947.66,2800000,39053448000,sample
KODEXKOSDAQ150,KR,2026-02-19,13962.84,14130.39,13795.29,13962.84,13962.84,2828000,39486911520,sample
KODEXKOSDAQ150,KR,2026-02-20,13992.00,14159.90,13810.28,13978.02,13978.02,2856000,39921225120,sample
KODEXKOSDAQ150,KR,2026-02-23,13951.22,14161.12,13783.81,13993.20,13993.20,2884000,40356388800,sample
KODEXKOSDAQ150,KR,2026-02-24,13980.36,14176.48,13812.60,14008.38,14008.38,2912000,40792402560,sample
KODEXKOSDAQ150,KR,2026-02-25,14009.54,14191.84,13841.43,14023.56,14023.56,2940000,41229266400,sample
KODEXKOSDAQ150,KR,2026-02-26,14038.74,14207.20,13870.28,14038.74,14038.74,2968000,41666980320,sample
KODEXKOSDAQ150,KR,2026-02-27,14067.97,14236.79,13885.27,14053.92,14053.92,2996000,42105544320,sample
KODEXKOSDAQ150,KR,2026-03-02,14026.89,14237.93,13858.57,14069.10,14069.10,3024000,42544958400,sample
KODEXKOSDAQ150,KR,2026-03-03,14056.11,14253.29,13887.44,14084.28,14084.28,3052000,42985222560,sample
KODEXKOSDAQ150,KR,2026-03-04,14085.36,14268.65,13916.34,14099.46,14099.46,3080000,43426336800,sample
KODEXKOSDAQ150,KR,2026-03-05,14114.64,14284.02,13945.26,14114.64,14114.64,2800000,39520992000,sample
KODEXKOSDAQ150,KR,2026-03-06,14143.95,14313.68,13960.26,14129.82,14129.82,2828000,39959130960,sample
KODEXKOSDAQ150,KR,2026-03-09,14102.57,14314.74,13933.34,14145.00,14145.00,2856000,40398120000,sample
KODEXKOSDAQ150,KR,2026-03-10,14131.86,14330.10,13962.28,14160.18,14160.18,2884000,40837959120,sample
KODEXKOSDAQ150,KR,2026-03-11,14161.18,14345.46,13991.25,14175.36,14175.36,2912000,41278648320,sample
KODEXKOSDAQ150,KR,2026-03-12,14190.54,14360.83,14020.25,14190.54,14190.54,2940000,41720187600,sample
KODEXKOSDAQ150,KR,2026-03-13,13985.09,14152.91,13803.47,13971.12,13971.12,2968000,41466284160,sample
KODEXKOSDAQ150,KR,2026-03-16,13944.34,14154.14,13777.01,13986.30,13986.30,2996000,41902954800,sample
KODEXKOSDAQ150,KR,2026-03-17,13973.48,14169.50,13805.80,14001.48,14001.48,3024000,42340475520,sample
KODEXKOSDAQ150,KR,2026-03-18,14002.64,14184.86,13834.61,14016.66,14016.66,3052000,42778846320,sample
KODEXKOSDAQ150,KR,2026-03-19,14031.84,14200.22,13863.46,14031.84,14031.84,3080000,43218067200,sample
KODEXKOSDAQ150,KR,2026-03-20,14061.07,14229.80,13878.46,14047.02,14047.02,2800000,39331656000,sample
KODEXKOSDAQ150,KR,2026-03-23,14020.01,14230.95,13851.77,14062.20,14062.20,2828000,39767901600,sample
KODEXKOSDAQ150,KR,2026-03-24,14049.23,14246.31,13880.64,14077.38,14077.38,2856000,40204997280,sample
KODEXKOSDAQ150,KR,2026-03-25,14078.47,14261.67,13909.53,14092.56,14092.56,2884000,40642943040,sample
KODEXKOSDAQ150,KR,2026-03-26,14107.74,14277.03,13938.45,14107.74,14107.74,2912000,41081738880,sample
KODEXKOSDAQ150,KR,2026-03-27,14137.04,14306.68,13953.44,14122.92,14122.92,2940000,41521384800,sample
KODEXKOSDAQ150,KR,2026-03-30,14095.69,14307.76,13926.54,14138.10,14138.10,2968000,41961880800,sample
KODEXKOSDAQ150,KR,2026-03-31,14124.97,14323.12,13955.47,14153.28,14153.28,2996000,42403226880,sample
KODEXKOSDAQ150,KR,2026-04-01,14154.29,14338.48,13984.44,14168.46,14168.46,3024000,42845423040,sample
KODEXKOSDAQ150,KR,2026-04-02,14183.64,14353.84,14013.44,14183.64,14183.64,3052000,43288469280,sample
KODEXKOSDAQ150,KR,2026-04-03,14213.02,14383.58,14028.43,14198.82,14198.82,3080000,43732365600,sample
KODEXKOSDAQ150,KR,2026-04-06,14171.36,14384.57,14001.30,14214.00,14214.00,2800000,39799200000,sample
KODEXKOSDAQ150,KR,2026-04-07,13966.59,14162.51,13798.99,13994.58,13994.58,2828000,39576672240,sample
KODEXKOSDAQ150,KR,2026-04-08,13995.75,14177.88,13827.80,14009.76,14009.76,2856000,40011874560,sample
KODEXKOSDAQ150,KR,2026-04-09,14024.94,14193.24,13856.64,14024.94,14024.94,2884000,40447926960,sample
KODEXKOSDAQ150,KR,2026-04-10,14054.16,14222.81,13871.64,14040.12,14040.12,2912000,40884829440,sample
KODEXKOSDAQ150,KR,2026-04-13,14013.13,14223.96,13844.97,14055.30,14055.30,2940000,41322582000,sample
KODEXKOSDAQ150,KR,2026-04-14,14042.34,14239.33,13873.83,14070.48,14070.48,2968000,41761184640,sample
KODEXKOSDAQ150,KR,2026-04-15,14071.57,14254.69,13902.71,14085.66,14085.66,2996000,42200637360,sample
KODEXKOSDAQ150,KR,2026-04-16,14100.84,14270.05,13931.63,14100.84,14100.84,3024000,42640940160,sample
KODEXKOSDAQ150,KR,2026-04-17,14130.14,14299.70,13946.63,14116.02,14116.02,3052000,43082093040,sample
KODEXKOSDAQ150,KR,2026-04-20,14088.81,14300.77,13919.74,14131.20,14131.20,3080000,43524096000,sample
KODEXKOSDAQ150,KR,2026-04-21,14118.09,14316.14,13948.67,14146.38,14146.38,2800000,39609864000,sample
KODEXKOSDAQ150,KR,2026-04-22,14147.40,14331.50,13977.63,14161.56,14161.56,2828000,40048891680,sample
KODEXKOSDAQ150,KR,2026-04-23,14176.74,14346.86,14006.62,14176.74,14176.74,2856000,40488769440,sample
KODEXKOSDAQ150,KR,2026-04-24,14206.11,14376.58,14021.62,14191.92,14191.92,2884000,40929497280,sample
KODEXKOSDAQ150,KR,2026-04-27,14164.48,14377.59,13994.51,14207.10,14207.10,2912000,41371075200,sample
KODEXKOSDAQ150,KR,2026-04-28,14193.84,14392.95,14023.51,14222.28,14222.28,2940000,41813503200,sample
KODEXKOSDAQ150,KR,2026-04-29,14223.22,14408.31,14052.54,14237.46,14237.46,2968000,42256781280,sample
KODEXKOSDAQ150,KR,2026-04-30,14018.04,14186.26,13849.82,14018.04,14018.04,2996000,41998047840,sample
KODEXKOSDAQ150,KR,2026-05-01,14047.25,14215.82,13864.82,14033.22,14033.22,3024000,42436457280,sample
KODEXKOSDAQ150,KR,2026-05-04,14006.25,14216.98,13838.18,14048.40,14048.40,3052000,42875716800,sample
KODEXKOSDAQ150,KR,2026-05-05,14035.45,14232.34,13867.02,14063.58,14063.58,3080000,43315826400,sample
KODEXKOSDAQ150,KR,2026-05-06,14064.68,14247.71,13895.90,14078.76,14078.76,2800000,39420528000,sample
KODEXKOSDAQ150,KR,2026-05-07,14093.94,14263.07,13924.81,14093.94,14093.94,2828000,39857662320,sample
KODEXKOSDAQ150,KR,2026-05-08,14123.23,14292.71,13939.81,14109.12,14109.12,2856000,40295646720,sample
KODEXKOSDAQ150,KR,2026-05-11,14081.93,14293.79,13912.95,14124.30,14124.30,2884000,40734481200,sample
KODEXKOSDAQ150,KR,2026-05-12,14111.20,14309.15,13941.87,14139.48,14139.48,2912000,41174165760,sample
KODEXKOSDAQ150,KR,2026-05-13,14140.51,14324.52,13970.82,14154.66,14154.66,2940000,41614700400,sample
KODEXKOSDAQ150,KR,2026-05-14,14169.84,14339.88,13999.80,14169.84,14169.84,2968000,42056085120,sample
KODEXKOSDAQ150,KR,2026-05-15,14199.21,14369.60,14014.80,14185.02,14185.02,2996000,42498319920,sample
KODEXKOSDAQ150,KR,2026-05-18,14157.60,14370.60,13987.71,14200.20,14200.20,3024000,42941404800,sample
KODEXKOSDAQ150,KR,2026-05-19,14186.95,14385.96,14016.71,14215.38,14215.38,3052000,43385339760,sample
KODEXKOSDAQ150,KR,2026-05-20,14216.33,14401.33,14045.73,14230.56,14230.56,3080000,43830124800,sample
KODEXKOSDAQ150,KR,2026-05-21,14245.74,14416.69,14074.79,14245.74,14245.74,2800000,39888072000,sample
KODEXKOSDAQ150,KR,2026-05-22,14275.18,14446.48,14089.79,14260.92,14260.92,2828000,40329881760,sample
KODEXKOSDAQ150,KR,2026-05-25,13999.38,14210.00,13831.39,14041.50,14041.50,2856000,40102524000,sample
KODEXKOSDAQ150,KR,2026-05-26,14028.57,14225.36,13860.23,14056.68,14056.68,2884000,40539465120,sample
KODEXKOSDAQ150,KR,2026-05-27,14057.79,14240.72,13889.10,14071.86,14071.86,2912000,40977256320,sample
KODEXKOSDAQ150,KR,2026-05-28,14087.04,14256.08,13918.00,14087.04,14087.04,2940000,41415897600,sample
KODEXKOSDAQ150,KR,2026-05-29,14116.32,14285.72,13932.99,14102.22,14102.22,2968000,41855388960,sample
GOLD_PROXY,GLOBAL,2025-06-02,2324.21,2359.17,2296.32,2331.20,2331.20,950000,2214640000,sample
GOLD_PROXY,GLOBAL,2025-06-03,2329.12,2361.80,2301.17,2333.79,2333.79,959500,2239271505,sample
GOLD_PROXY,GLOBAL,2025-06-04,2334.03,2364.41,2306.02,2336.37,2336.37,969000,2263942530,sample
GOLD_PROXY,GLOBAL,2025-06-05,2338.96,2367.03,2310.89,2338.96,2338.96,978500,2288672360,sample
GOLD_PROXY,GLOBAL,2025-06-06,2343.88,2372.01,2313.44,2341.54,2341.54,988000,2313441520,sample
GOLD_PROXY,GLOBAL,2025-06-09,2337.10,2372.26,2309.05,2344.13,2344.13,997500,2338269675,sample
GOLD_PROXY,GLOBAL,2025-06-10,2342.02,2374.87,2313.92,2346.71,2346.71,1007000,2363136970,sample
GOLD_PROXY,GLOBAL,2025-06-11,2346.95,2377.49,2318.79,2349.30,2349.30,1016500,2388063450,sample
GOLD_PROXY,GLOBAL,2025-06-12,2351.88,2380.10,2323.66,2351.88,2351.88,1026000,2413028880,sample
GOLD_PROXY,GLOBAL,2025-06-13,2356.82,2385.10,2326.22,2354.47,2354.47,1035500,2438053685,sample
GOLD_PROXY,GLOBAL,2025-06-16,2349.98,2385.33,2321.78,2357.05,2357.05,1045000,2463117250,sample
GOLD_PROXY,GLOBAL,2025-06-17,2354.92,2387.96,2326.66,2359.64,2359.64,950000,2241658000,sample
GOLD_PROXY,GLOBAL,2025-06-18,2359.86,2390.57,2331.54,2362.22,2362.22,959500,2266550090,sample
GOLD_PROXY,GLOBAL,2025-06-19,2364.81,2393.19,2336.43,2364.81,2364.81,969000,2291500890,sample
GOLD_PROXY,GLOBAL,2025-06-20,2369.76,2398.20,2338.98,2367.39,2367.39,978500,2316491115,sample
GOLD_PROXY,GLOBAL,2025-06-23,2362.87,2398.42,2334.52,2369.98,2369.98,988000,2341540240,sample
GOLD_PROXY,GLOBAL,2025-06-24,2367.81,2401.03,2339.40,2372.56,2372.56,997500,2366628600,sample
GOLD_PROXY,GLOBAL,2025-06-25,2332.86,2363.22,2304.87,2335.20,2335.20,1007000,2351546400,sample
GOLD_PROXY,GLOBAL,2025-06-26,2337.78,2365.83,2309.73,2337.78,2337.78,1016500,2376353370,sample
GOLD_PROXY,GLOBAL,2025-06-27,2342.71,2370.82,2312.29,2340.37,2340.37,1026000,2401219620,sample
GOLD_PROXY,GLOBAL,2025-06-30,2335.92,2371.07,2307.89,2342.95,2342.95,1035500,2426124725,sample
GOLD_PROXY,GLOBAL,2025-07-01,2340.85,2373.69,2312.76,2345.54,2345.54,1045000,2451089300,sample
GOLD_PROXY,GLOBAL,2025-07-02,2345.77,2376.30,2317.62,2348.12,2348.12,950000,2230714000,sample
GOLD_PROXY,GLOBAL,2025-07-03,2350.71,2378.92,2322.50,2350.71,2350.71,959500,2255506245,sample
GOLD_PROXY,GLOBAL,2025-07-04,2355.64,2383.91,2325.05,2353.29,2353.29,969000,2280338010,sample
GOLD_PROXY,GLOBAL,2025-07-07,2348.81,2384.15,2320.62,2355.88,2355.88,978500,2305228580,sample
GOLD_PROXY,GLOBAL,2025-07-08,2353.74,2386.76,2325.50,2358.46,2358.46,988000,2330158480,sample
GOLD_PROXY,GLOBAL,2025-07-09,2358.69,2389.38,2330.39,2361.05,2361.05,997500,2355147375,sample
GOLD_PROXY,GLOBAL,2025-07-10,2363.63,2391.99,2335.27,2363.63,2363.63,1007000,2380175410,sample
GOLD_PROXY,GLOBAL,2025-07-11,2368.59,2397.01,2337.83,2366.22,2366.22,1016500,2405262630,sample
GOLD_PROXY,GLOBAL,2025-07-14,2361.69,2397.23,2333.35,2368.80,2368.80,1026000,2430388800,sample
GOLD_PROXY,GLOBAL,2025-07-15,2366.65,2399.85,2338.25,2371.39,2371.39,1035500,2455574345,sample
GOLD_PROXY,GLOBAL,2025-07-16,2371.60,2402.46,2343.14,2373.97,2373.97,1045000,2480798650,sample
GOLD_PROXY,GLOBAL,2025-07-17,2376.56,2405.08,2348.04,2376.56,2376.56,950000,2257732000,sample
GOLD_PROXY,GLOBAL,2025-07-18,2341.53,2369.63,2311.12,2339.19,2339.19,959500,2244452805,sample
GOLD_PROXY,GLOBAL,2025-07-21,2334.75,2369.88,2306.73,2341.78,2341.78,969000,2269184820,sample
GOLD_PROXY,GLOBAL,2025-07-22,2339.67,2372.49,2311.59,2344.36,2344.36,978500,2293956260,sample
GOLD_PROXY,GLOBAL,2025-07-23,2344.60,2375.11,2316.46,2346.95,2346.95,988000,2318786600,sample
GOLD_PROXY,GLOBAL,2025-07-24,2349.53,2377.72,2321.34,2349.53,2349.53,997500,2343656175,sample
GOLD_PROXY,GLOBAL,2025-07-25,2354.47,2382.72,2323.89,2352.12,2352.12,1007000,2368584840,sample
GOLD_PROXY,GLOBAL,2025-07-28,2347.64,2382.96,2319.47,2354.70,2354.70,1016500,2393552550,sample
GOLD_PROXY,GLOBAL,2025-07-29,2352.58,2385.58,2324.35,2357.29,2357.29,1026000,2418579540,sample
GOLD_PROXY,GLOBAL,2025-07-30,2357.51,2388.19,2329.22,2359.87,2359.87,1035500,2443645385,sample
GOLD_PROXY,GLOBAL,2025-07-31,2362.46,2390.81,2334.11,2362.46,2362.46,1045000,2468770700,sample
GOLD_PROXY,GLOBAL,2025-08-01,2367.41,2395.82,2336.66,2365.04,2365.04,950000,2246788000,sample
GOLD_PROXY,GLOBAL,2025-08-04,2360.53,2396.04,2332.20,2367.63,2367.63,959500,2271740985,sample
GOLD_PROXY,GLOBAL,2025-08-05,2365.47,2398.65,2337.08,2370.21,2370.21,969000,2296733490,sample
GOLD_PROXY,GLOBAL,2025-08-06,2370.43,2401.27,2341.98,2372.80,2372.80,978500,2321784800,sample
GOLD_PROXY,GLOBAL,2025-08-07,2375.38,2403.88,2346.88,2375.38,2375.38,988000,2346875440,sample
GOLD_PROXY,GLOBAL,2025-08-08,2380.35,2408.91,2349.43,2377.97,2377.97,997500,2372025075,sample
GOLD_PROXY,GLOBAL,2025-08-11,2373.41,2409.12,2344.93,2380.55,2380.55,1007000,2397213850,sample
GOLD_PROXY,GLOBAL,2025-08-12,2338.50,2371.31,2310.44,2343.19,2343.19,1016500,2381852635,sample
GOLD_PROXY,GLOBAL,2025-08-13,2343.42,2373.92,2315.30,2345.77,2345.77,1026000,2406760020,sample
GOLD_PROXY,GLOBAL,2025-08-14,2348.36,2376.54,2320.18,2348.36,2348.36,1035500,2431726780,sample
GOLD_PROXY,GLOBAL,2025-08-15,2353.29,2381.53,2322.73,2350.94,2350.94,1045000,2456732300,sample
GOLD_PROXY,GLOBAL,2025-08-18,2346.47,2381.77,2318.31,2353.53,2353.53,950000,2235853500,sample
GOLD_PROXY,GLOBAL,2025-08-19,2351.40,2384.38,2323.18,2356.11,2356.11,959500,2260687545,sample
GOLD_PROXY,GLOBAL,2025-08-20,2356.34,2387.00,2328.06,2358.70,2358.70,969000,2285580300,sample
GOLD_PROXY,GLOBAL,2025-08-21,2361.28,2389.62,2332.94,2361.28,2361.28,978500,2310512480,sample
GOLD_PROXY,GLOBAL,2025-08-22,2366.23,2394.62,2335.50,2363.87,2363.87,988000,2335503560,sample
GOLD_PROXY,GLOBAL,2025-08-25,2359.35,2394.85,2331.04,2366.45,2366.45,997500,2360533875,sample
GOLD_PROXY,GLOBAL,2025-08-26,2364.30,2397.47,2335.93,2369.04,2369.04,1007000,2385623280,sample
GOLD_PROXY,GLOBAL,2025-08-27,2369.25,2400.08,2340.82,2371.62,2371.62,1016500,2410751730,sample
GOLD_PROXY,GLOBAL,2025-08-28,2374.21,2402.70,2345.72,2374.21,2374.21,1026000,2435939460,sample
GOLD_PROXY,GLOBAL,2025-08-29,2379.17,2407.72,2348.27,2376.79,2376.79,1035500,2461166045,sample
GOLD_PROXY,GLOBAL,2025-09-01,2372.24,2407.93,2343.77,2379.38,2379.38,1045000,2486452100,sample
GOLD_PROXY,GLOBAL,2025-09-02,2377.20,2410.54,2348.67,2381.96,2381.96,950000,2262862000,sample
GOLD_PROXY,GLOBAL,2025-09-03,2382.17,2413.16,2353.58,2384.55,2384.55,959500,2287975725,sample
GOLD_PROXY,GLOBAL,2025-09-04,2347.18,2375.35,2319.01,2347.18,2347.18,969000,2274417420,sample
GOLD_PROXY,GLOBAL,2025-09-05,2352.12,2380.35,2321.57,2349.77,2349.77,978500,2299249945,sample
GOLD_PROXY,GLOBAL,2025-09-08,2345.29,2380.58,2317.15,2352.35,2352.35,988000,2324121800,sample
GOLD_PROXY,GLOBAL,2025-09-09,2350.23,2383.20,2322.03,2354.94,2354.94,997500,2349052650,sample
GOLD_PROXY,GLOBAL,2025-09-10,2355.16,2385.81,2326.90,2357.52,2357.52,1007000,2374022640,sample
GOLD_PROXY,GLOBAL,2025-09-11,2360.11,2388.43,2331.79,2360.11,2360.11,1016500,2399051815,sample
GOLD_PROXY,GLOBAL,2025-09-12,2365.05,2393.43,2334.34,2362.69,2362.69,1026000,2424119940,sample
GOLD_PROXY,GLOBAL,2025-09-15,2358.18,2393.66,2329.88,2365.28,2365.28,1035500,2449247440,sample
GOLD_PROXY,GLOBAL,2025-09-16,2363.12,2396.27,2334.76,2367.86,2367.86,1045000,2474413700,sample
GOLD_PROXY,GLOBAL,2025-09-17,2368.08,2398.90,2339.66,2370.45,2370.45,950000,2251927500,sample
GOLD_PROXY,GLOBAL,2025-09-18,2373.03,2401.51,2344.55,2373.03,2373.03,959500,2276922285,sample
GOLD_PROXY,GLOBAL,2025-09-19,2378.00,2406.54,2347.11,2375.62,2375.62,969000,2301975780,sample
GOLD_PROXY,GLOBAL,2025-09-22,2371.07,2406.74,2342.62,2378.20,2378.20,978500,2327068700,sample
GOLD_PROXY,GLOBAL,2025-09-23,2376.03,2409.36,2347.52,2380.79,2380.79,988000,2352220520,sample
GOLD_PROXY,GLOBAL,2025-09-24,2380.99,2411.97,2352.42,2383.37,2383.37,997500,2377411575,sample
GOLD_PROXY,GLOBAL,2025-09-25,2385.96,2414.59,2357.33,2385.96,2385.96,1007000,2402661720,sample
GOLD_PROXY,GLOBAL,2025-09-26,2390.93,2419.62,2359.88,2388.54,2388.54,1016500,2427950910,sample
GOLD_PROXY,GLOBAL,2025-09-29,2344.13,2379.39,2316.00,2351.18,2351.18,1026000,2412310680,sample
GOLD_PROXY,GLOBAL,2025-09-30,2349.05,2382.01,2320.86,2353.76,2353.76,1035500,2437318480,sample
GOLD_PROXY,GLOBAL,2025-10-01,2353.99,2384.63,2325.74,2356.35,2356.35,1045000,2462385750,sample
GOLD_PROXY,GLOBAL,2025-10-02,2358.93,2387.24,2330.62,2358.93,2358.93,950000,2240983500,sample
GOLD_PROXY,GLOBAL,2025-10-03,2363.88,2392.25,2333.18,2361.52,2361.52,959500,2265878440,sample
GOLD_PROXY,GLOBAL,2025-10-06,2357.01,2392.47,2328.73,2364.10,2364.10,969000,2290812900,sample
GOLD_PROXY,GLOBAL,2025-10-07,2361.96,2395.09,2333.62,2366.69,2366.69,978500,2315806165,sample
GOLD_PROXY,GLOBAL,2025-10-08,2366.90,2397.70,2338.50,2369.27,2369.27,988000,2340838760,sample
GOLD_PROXY,GLOBAL,2025-10-09,2371.86,2400.32,2343.40,2371.86,2371.86,997500,2365930350,sample
GOLD_PROXY,GLOBAL,2025-10-10,2376.81,2405.33,2345.95,2374.44,2374.44,1007000,2391061080,sample
GOLD_PROXY,GLOBAL,2025-10-13,2369.90,2405.55,2341.46,2377.03,2377.03,1016500,2416250995,sample
GOLD_PROXY,GLOBAL,2025-10-14,2374.85,2408.17,2346.35,2379.61,2379.61,1026000,2441479860,sample
GOLD_PROXY,GLOBAL,2025-10-15,2379.82,2410.79,2351.26,2382.20,2382.20,1035500,2466768100,sample
GOLD_PROXY,GLOBAL,2025-10-16,2384.78,2413.40,2356.16,2384.78,2384.78,1045000,2492095100,sample
GOLD_PROXY,GLOBAL,2025-10-17,2389.76,2418.44,2358.72,2387.37,2387.37,950000,2268001500,sample
GOLD_PROXY,GLOBAL,2025-10-20,2382.78,2418.63,2354.19,2389.95,2389.95,959500,2293157025,sample
GOLD_PROXY,GLOBAL,2025-10-21,2387.75,2421.25,2359.10,2392.54,2392.54,969000,2318371260,sample
GOLD_PROXY,GLOBAL,2025-10-22,2352.81,2383.43,2324.58,2355.17,2355.17,978500,2304533845,sample
GOLD_PROXY,GLOBAL,2025-10-23,2357.76,2386.05,2329.47,2357.76,2357.76,988000,2329466880,sample
GOLD_PROXY,GLOBAL,2025-10-24,2362.70,2391.05,2332.02,2360.34,2360.34,997500,2354439150,sample
GOLD_PROXY,GLOBAL,2025-10-27,2355.84,2391.29,2327.57,2362.93,2362.93,1007000,2379470510,sample
GOLD_PROXY,GLOBAL,2025-10-28,2360.78,2393.90,2332.45,2365.51,2365.51,1016500,2404540915,sample
GOLD_PROXY,GLOBAL,2025-10-29,2365.73,2396.52,2337.34,2368.10,2368.10,1026000,2429670600,sample
GOLD_PROXY,GLOBAL,2025-10-30,2370.68,2399.13,2342.23,2370.68,2370.68,1035500,2454839140,sample
GOLD_PROXY,GLOBAL,2025-10-31,2375.64,2404.15,2344.79,2373.27,2373.27,1045000,2480067150,sample
GOLD_PROXY,GLOBAL,2025-11-03,2368.72,2404.36,2340.30,2375.85,2375.85,950000,2257057500,sample
GOLD_PROXY,GLOBAL,2025-11-04,2373.68,2406.98,2345.20,2378.44,2378.44,959500,2282113180,sample
GOLD_PROXY,GLOBAL,2025-11-05,2378.64,2409.59,2350.10,2381.02,2381.02,969000,2307208380,sample
GOLD_PROXY,GLOBAL,2025-11-06,2383.61,2412.21,2355.01,2383.61,2383.61,978500,2332362385,sample
GOLD_PROXY,GLOBAL,2025-11-07,2388.58,2417.24,2357.56,2386.19,2386.19,988000,2357555720,sample
GOLD_PROXY,GLOBAL,2025-11-10,2381.61,2417.45,2353.03,2388.78,2388.78,997500,2382808050,sample
GOLD_PROXY,GLOBAL,2025-11-11,2386.58,2420.06,2357.94,2391.36,2391.36,1007000,2408099520,sample
GOLD_PROXY,GLOBAL,2025-11-12,2391.56,2422.68,2362.86,2393.95,2393.95,1016500,2433450175,sample
GOLD_PROXY,GLOBAL,2025-11-13,2396.53,2425.29,2367.77,2396.53,2396.53,1026000,2458839780,sample
GOLD_PROXY,GLOBAL,2025-11-14,2361.53,2389.87,2330.86,2359.17,2359.17,1035500,2442920535,sample
GOLD_PROXY,GLOBAL,2025-11-17,2354.66,2390.09,2326.40,2361.75,2361.75,1045000,2468028750,sample
GOLD_PROXY,GLOBAL,2025-11-18,2359.61,2392.71,2331.29,2364.34,2364.34,950000,2246123000,sample
GOLD_PROXY,GLOBAL,2025-11-19,2364.55,2395.32,2336.18,2366.92,2366.92,959500,2271059740,sample
GOLD_PROXY,GLOBAL,2025-11-20,2369.51,2397.94,2341.08,2369.51,2369.51,969000,2296055190,sample
GOLD_PROXY,GLOBAL,2025-11-21,2374.46,2402.95,2343.62,2372.09,2372.09,978500,2321090065,sample
GOLD_PROXY,GLOBAL,2025-11-24,2367.56,2403.18,2339.15,2374.68,2374.68,988000,2346183840,sample
GOLD_PROXY,GLOBAL,2025-11-25,2372.51,2405.79,2344.04,2377.26,2377.26,997500,2371316850,sample
GOLD_PROXY,GLOBAL,2025-11-26,2377.47,2408.41,2348.94,2379.85,2379.85,1007000,2396508950,sample
GOLD_PROXY,GLOBAL,2025-11-27,2382.43,2411.02,2353.84,2382.43,2382.43,1016500,2421740095,sample
GOLD_PROXY,GLOBAL,2025-11-28,2387.41,2416.06,2356.40,2385.02,2385.02,1026000,2447030520,sample
GOLD_PROXY,GLOBAL,2025-12-01,2380.44,2416.25,2351.87,2387.60,2387.60,1035500,2472359800,sample
GOLD_PROXY,GLOBAL,2025-12-02,2385.41,2418.87,2356.79,2390.19,2390.19,1045000,2497748550,sample
GOLD_PROXY,GLOBAL,2025-12-03,2390.38,2421.48,2361.70,2392.77,2392.77,950000,2273131500,sample
GOLD_PROXY,GLOBAL,2025-12-04,2395.36,2424.10,2366.62,2395.36,2395.36,959500,2298347920,sample
GOLD_PROXY,GLOBAL,2025-12-05,2400.34,2429.14,2369.16,2397.94,2397.94,969000,2323603860,sample
GOLD_PROXY,GLOBAL,2025-12-08,2393.33,2429.34,2364.61,2400.53,2400.53,978500,2348918605,sample
GOLD_PROXY,GLOBAL,2025-12-09,2358.43,2391.52,2330.13,2363.16,2363.16,988000,2334802080,sample
GOLD_PROXY,GLOBAL,2025-12-10,2363.38,2394.14,2335.02,2365.75,2365.75,997500,2359835625,sample
GOLD_PROXY,GLOBAL,2025-12-11,2368.33,2396.75,2339.91,2368.33,2368.33,1007000,2384908310,sample
GOLD_PROXY,GLOBAL,2025-12-12,2373.29,2401.77,2342.47,2370.92,2370.92,1016500,2410040180,sample
GOLD_PROXY,GLOBAL,2025-12-15,2366.38,2401.98,2337.98,2373.50,2373.50,1026000,2435211000,sample
GOLD_PROXY,GLOBAL,2025-12-16,2371.34,2404.60,2342.88,2376.09,2376.09,1035500,2460441195,sample
GOLD_PROXY,GLOBAL,2025-12-17,2376.29,2407.21,2347.77,2378.67,2378.67,1045000,2485710150,sample
GOLD_PROXY,GLOBAL,2025-12-18,2381.26,2409.84,2352.68,2381.26,2381.26,950000,2262197000,sample
GOLD_PROXY,GLOBAL,2025-12-19,2386.22,2414.85,2355.23,2383.84,2383.84,959500,2287294480,sample
GOLD_PROXY,GLOBAL,2025-12-22,2379.27,2415.07,2350.72,2386.43,2386.43,969000,2312450670,sample
GOLD_PROXY,GLOBAL,2025-12-23,2384.23,2417.68,2355.62,2389.01,2389.01,978500,2337646285,sample
GOLD_PROXY,GLOBAL,2025-12-24,2389.21,2420.30,2360.54,2391.60,2391.60,988000,2362900800,sample
GOLD_PROXY,GLOBAL,2025-12-25,2394.18,2422.91,2365.45,2394.18,2394.18,997500,2388194550,sample
GOLD_PROXY,GLOBAL,2025-12-26,2399.17,2427.96,2368.01,2396.77,2396.77,1007000,2413547390,sample
GOLD_PROXY,GLOBAL,2025-12-29,2392.15,2428.14,2363.44,2399.35,2399.35,1016500,2438939275,sample
GOLD_PROXY,GLOBAL,2025-12-30,2397.14,2430.76,2368.37,2401.94,2401.94,1026000,2464390440,sample
GOLD_PROXY,GLOBAL,2025-12-31,2402.12,2433.37,2373.29,2404.52,2404.52,1035500,2489880460,sample
GOLD_PROXY,GLOBAL,2026-01-01,2367.16,2395.57,2338.75,2367.16,2367.16,1045000,2473682200,sample
GOLD_PROXY,GLOBAL,2026-01-02,2372.11,2400.58,2341.30,2369.74,2369.74,950000,2251253000,sample
GOLD_PROXY,GLOBAL,2026-01-05,2365.21,2400.80,2336.83,2372.33,2372.33,959500,2276250635,sample
GOLD_PROXY,GLOBAL,2026-01-06,2370.16,2403.41,2341.72,2374.91,2374.91,969000,2301287790,sample
